"","id","schid","tchid","tchexper","absent","readscore","mathscore","totalscore","boy","white_asian","black","tchwhite","tchmasters","freelunch","schurban","schrural","small","regular","aide"
"4381",17296,162184,16218402,5,4,431,528,959,1,1,0,1,1,1,0,1,0,0,1
"4382",17298,244796,24479602,11,4,402,449,851,1,0,1,0,1,1,1,0,0,1,0
"4383",17300,244723,24472304,6,3,391,434,825,1,0,1,1,0,1,1,0,0,0,1
"4384",17301,244745,24474501,5,3,437,489,926,1,0,1,0,0,0,0,0,0,0,1
"4385",17305,244806,24480604,12,3,467,528,995,1,0,1,0,0,1,1,0,0,1,0
"4386",17306,244806,24480604,12,5,487,547,1034,0,0,1,0,0,0,1,0,0,1,0
"4387",17307,244727,24472702,4,3,419,473,892,1,0,1,1,0,0,0,0,0,1,0
"4388",17308,244806,24480601,1,5,453,444,897,1,0,1,1,0,1,1,0,1,0,0
"4389",17309,244774,24477401,0,3,443,468,911,1,0,1,1,0,1,1,0,0,0,1
"4390",17312,221574,22157401,1,11,390,459,849,1,1,0,1,0,0,0,1,1,0,0
"4391",17314,244806,24480606,10,15,447,500,947,0,0,1,0,0,1,1,0,0,0,1
"4392",17315,203452,20345202,11,26,427,444,871,0,1,0,1,0,1,0,1,0,1,0
"4393",17317,221571,22157101,3,27,413,473,886,0,1,0,0,0,0,0,1,0,1,0
"4394",17318,244708,24470805,2,0,422,449,871,0,0,1,1,0,0,1,0,0,0,1
"4395",17320,244697,24469703,5,1,434,473,907,1,0,1,1,1,1,1,0,0,0,1
"4396",17321,244776,24477601,6,0,436,468,904,1,0,1,1,1,1,1,0,1,0,0
"4397",17322,244723,24472304,6,10,414,444,858,0,0,1,1,0,1,1,0,0,0,1
"4398",17324,169280,16928002,13,9,408,434,842,1,0,1,1,1,0,0,0,0,1,0
"4399",17325,244818,24481804,9,12,492,520,1012,0,0,1,0,0,1,1,0,0,1,0
"4400",17326,244780,24478001,24,6,518,559,1077,1,0,1,1,1,0,1,0,0,0,1
"4401",17327,244755,24475505,24,1,450,520,970,1,0,1,0,0,1,1,0,0,1,0
"4402",17328,244839,24483903,20,0,434,547,981,1,0,1,0,0,1,0,0,0,1,0
"4403",17329,201449,20144903,6,11,398,375,773,1,1,0,1,1,0,0,1,0,1,0
"4404",17331,244723,24472303,1,2,390,423,813,0,0,1,0,0,1,1,0,1,0,0
"4405",17332,212522,21252203,21,15,427,478,905,1,1,0,1,0,0,1,0,1,0,0
"4406",17333,244736,24473601,11,2,497,547,1044,0,0,1,1,0,1,1,0,0,0,1
"4407",17334,244780,24478001,24,4,554,602,1156,1,0,1,1,1,1,1,0,0,0,1
"4408",17335,244818,24481802,10,17,490,478,968,1,0,1,0,1,1,1,0,1,0,0
"4409",17336,244799,24479902,13,11,443,536,979,0,0,1,1,0,0,0,0,1,0,0
"4410",17338,244755,24475504,1,0,425,506,931,1,0,1,0,0,1,1,0,0,1,0
"4411",17339,244755,24475502,7,6,400,449,849,0,0,1,1,0,1,1,0,0,0,1
"4412",17340,244745,24474502,14,2,430,494,924,1,0,1,0,1,0,0,0,1,0,0
"4413",17341,128079,12807901,8,9,424,439,863,1,0,1,1,0,1,0,1,0,1,0
"4414",17342,244806,24480602,20,6,490,536,1026,0,0,1,0,0,1,1,0,0,0,1
"4415",17344,244806,24480604,12,2,483,520,1003,1,0,1,0,0,1,1,0,0,1,0
"4416",17345,225585,22558501,13,6,410,459,869,1,1,0,1,1,1,0,1,0,1,0
"4417",17346,128076,12807603,7,27,419,429,848,1,1,0,1,0,0,0,0,0,0,1
"4418",17350,244839,24483905,11,3,450,576,1026,0,0,1,0,0,0,0,0,1,0,0
"4419",17351,161183,16118305,8,18,421,429,850,1,1,0,1,0,1,0,1,0,1,0
"4420",17352,169231,16923102,9,12,391,365,756,0,0,1,1,0,1,1,0,1,0,0
"4421",17353,244796,24479601,12,2,421,478,899,0,0,1,1,1,1,1,0,1,0,0
"4422",17354,244736,24473602,0,4,421,513,934,0,0,1,1,0,1,1,0,0,1,0
"4423",17355,244708,24470802,1,7,402,392,794,1,0,1,0,0,1,1,0,1,0,0
"4424",17356,244776,24477603,5,9,437,473,910,1,0,1,0,0,1,1,0,0,0,1
"4425",17357,244799,24479902,13,4,416,473,889,0,0,1,1,0,0,0,0,1,0,0
"4426",17358,244818,24481802,10,19,405,439,844,0,0,1,0,1,1,1,0,1,0,0
"4427",17359,244697,24469703,5,3,398,449,847,1,0,1,1,1,1,1,0,0,0,1
"4428",17360,244728,24472803,15,8,428,473,901,0,0,1,0,1,1,1,0,0,1,0
"4429",17361,244723,24472303,1,4,445,494,939,0,0,1,0,0,1,1,0,1,0,0
"4430",17362,130085,13008502,7,7,433,484,917,1,1,0,1,1,1,0,0,1,0,0
"4431",17363,161183,16118301,12,8,522,536,1058,1,1,0,1,1,0,0,1,0,1,0
"4432",17364,262937,26293704,8,15,434,454,888,0,1,0,1,1,0,0,0,1,0,0
"4433",17365,168211,16821104,8,14,445,484,929,1,1,0,1,0,0,0,1,1,0,0
"4434",17366,169231,16923103,3,2,424,468,892,0,0,1,0,1,0,1,0,0,1,0
"4435",17368,244776,24477602,8,9,443,494,937,1,0,1,1,1,0,1,0,1,0,0
"4436",17369,244774,24477403,1,9,410,494,904,1,0,1,1,0,1,1,0,0,0,1
"4437",17370,244776,24477608,3,2,440,489,929,1,0,1,0,0,1,1,0,1,0,0
"4438",17371,205492,20549201,0,7,425,454,879,1,1,0,1,0,1,0,0,0,0,1
"4439",17373,244774,24477405,6,3,410,439,849,1,0,1,0,0,1,1,0,0,1,0
"4440",17374,244727,24472702,4,0,554,576,1130,0,0,1,1,0,0,0,0,0,1,0
"4441",17375,244776,24477606,10,15,434,463,897,1,0,1,0,1,1,1,0,0,0,1
"4442",17377,244755,24475504,1,28,408,429,837,1,0,1,0,0,1,1,0,0,1,0
"4443",17378,264945,26494503,3,4,480,500,980,1,1,0,1,0,0,0,0,0,1,0
"4444",17379,169229,16922906,16,4,468,494,962,1,1,0,0,0,0,0,0,1,0,0
"4445",17380,244723,24472301,17,9,430,536,966,0,0,1,1,1,1,1,0,0,0,1
"4446",17381,244755,24475505,24,9,455,547,1002,0,0,1,0,0,1,1,0,0,1,0
"4447",17382,221571,22157104,21,6,384,423,807,0,0,1,1,0,1,0,1,1,0,0
"4448",17383,244776,24477602,8,20,407,375,782,0,0,1,1,1,1,1,0,1,0,0
"4449",17385,244818,24481801,10,9,465,513,978,1,0,1,0,0,1,1,0,0,1,0
"4450",17386,203452,20345204,5,19,407,459,866,1,1,0,1,0,1,0,1,0,0,1
"4451",17387,244697,24469703,5,0,428,478,906,1,0,1,1,1,1,1,0,0,0,1
"4452",17388,173312,17331202,11,2,422,412,834,0,0,1,1,1,1,0,1,0,1,0
"4453",17390,244774,24477405,6,1,436,478,914,0,0,1,0,0,1,1,0,0,1,0
"4454",17392,252885,25288501,14,5,443,528,971,1,0,1,1,1,0,0,1,1,0,0
"4455",17393,205491,20549104,17,5,430,489,919,1,1,0,1,0,0,0,0,0,0,1
"4456",17394,169280,16928002,13,7,439,484,923,1,1,0,1,1,0,0,0,0,1,0
"4457",17396,244839,24483903,20,9,495,626,1121,0,0,1,0,0,0,0,0,0,1,0
"4458",17397,244728,24472802,6,0,410,405,815,0,0,1,0,0,1,1,0,0,0,1
"4459",17398,244728,24472803,15,2,410,405,815,0,0,1,0,1,1,1,0,0,1,0
"4460",17399,244728,24472802,6,0,422,468,890,0,0,1,0,0,1,1,0,0,0,1
"4461",17400,244774,24477402,6,4,437,463,900,0,0,1,0,0,1,1,0,1,0,0
"4462",17401,244736,24473602,0,1,448,478,926,1,0,1,1,0,1,1,0,0,1,0
"4463",17402,244776,24477603,5,18,407,423,830,1,0,1,0,0,1,1,0,0,0,1
"4464",17403,205489,20548904,10,15,424,429,853,0,0,1,1,0,1,0,0,1,0,0
"4465",17404,244728,24472803,15,4,434,459,893,0,0,1,0,1,1,1,0,0,1,0
"4466",17405,203452,20345204,5,29,419,429,848,1,1,0,1,0,0,0,1,0,0,1
"4467",17406,244697,24469702,1,2,421,423,844,1,0,1,1,0,1,1,0,1,0,0
"4468",17408,189396,18939602,4,44,403,439,842,0,0,1,1,0,1,0,1,0,1,0
"4469",17409,244806,24480603,0,7,458,536,994,0,0,1,0,0,1,1,0,0,1,0
"4470",17410,244806,24480607,11,0,458,536,994,0,0,1,1,0,1,1,0,1,0,0
"4471",17412,170295,17029502,14,2,456,520,976,0,1,0,1,0,1,0,1,0,0,1
"4472",17413,244697,24469704,22,13,393,418,811,1,0,1,1,1,1,1,0,0,0,1
"4473",17415,191411,19141102,8,5,416,449,865,0,1,0,1,1,1,0,1,0,0,1
"4474",17416,244774,24477402,6,12,414,478,892,0,0,1,0,0,1,1,0,1,0,0
"4475",17417,205492,20549204,3,11,461,528,989,1,1,0,1,0,1,0,0,1,0,0
"4476",17418,244780,24478002,10,5,456,528,984,1,0,1,0,0,0,1,0,0,1,0
"4477",17419,169229,16922907,12,3,410,489,899,0,1,0,1,1,0,0,0,0,0,1
"4478",17421,159171,15917104,6,9,430,468,898,0,1,0,1,0,1,0,1,1,0,0
"4479",17423,244727,24472702,4,8,413,418,831,1,0,1,1,0,1,0,0,0,1,0
"4480",17424,244776,24477601,6,15,434,547,981,0,0,1,1,1,1,1,0,1,0,0
"4481",17427,128068,12806803,11,10,427,528,955,0,1,0,1,0,0,0,1,0,0,1
"4482",17428,244697,24469704,22,14,411,444,855,0,0,1,1,1,1,1,0,0,0,1
"4483",17429,203457,20345702,9,33,440,489,929,0,1,0,1,1,1,0,1,0,0,1
"4484",17430,221571,22157104,21,15,627,626,1253,0,1,0,1,0,0,0,1,1,0,0
"4485",17431,166203,16620302,13,11,419,459,878,0,1,0,1,1,0,1,0,0,1,0
"4486",17432,244839,24483904,0,2,422,494,916,0,0,1,1,0,0,0,0,1,0,0
"4487",17433,169219,16921902,12,22,463,536,999,1,1,0,1,1,0,0,0,0,1,0
"4488",17434,201449,20144905,10,6,437,500,937,0,1,0,1,0,1,0,1,0,1,0
"4489",17435,244806,24480604,12,3,468,468,936,1,0,1,0,0,1,1,0,0,1,0
"4490",17437,189396,18939601,5,4,460,536,996,0,1,0,1,1,0,0,1,1,0,0
"4491",17438,170295,17029502,14,1,422,463,885,0,0,1,1,0,1,0,1,0,0,1
"4492",17439,201449,20144903,6,10,428,473,901,0,1,0,1,1,0,0,1,0,1,0
"4493",17440,203452,20345201,19,32,380,384,764,1,1,0,1,0,1,0,1,1,0,0
"4494",17442,128079,12807903,8,14,414,434,848,0,0,1,1,0,1,0,1,1,0,0
"4495",17444,208501,20850101,13,5,490,559,1049,0,1,0,1,0,0,0,1,0,1,0
"4496",17445,244776,24477606,10,3,485,536,1021,0,0,1,0,1,1,1,0,0,0,1
"4497",17447,170295,17029503,2,17,431,484,915,0,1,0,1,0,0,0,1,1,0,0
"4498",17448,193422,19342203,11,6,470,520,990,0,1,0,1,0,0,0,1,0,1,0
"4499",17449,244818,24481801,10,3,442,468,910,0,0,1,0,0,1,1,0,0,1,0
"4500",17450,180344,18034402,0,1,436,459,895,0,0,1,1,0,1,1,0,0,0,1
"4501",17451,161183,16118306,16,0,485,506,991,1,1,0,1,0,0,0,1,1,0,0
"4502",17452,180344,18034403,11,2,437,547,984,0,1,0,1,0,0,1,0,0,0,1
"4503",17453,221574,22157402,8,4,455,473,928,0,1,0,1,1,0,0,1,0,0,1
"4504",17454,231616,23161603,20,5,428,528,956,0,1,0,1,0,1,0,1,0,1,0
"4505",17455,244728,24472801,1,3,425,444,869,1,0,1,1,0,1,1,0,1,0,0
"4506",17457,244839,24483902,21,17,428,520,948,0,0,1,0,0,0,0,0,0,0,1
"4507",17458,244723,24472305,8,18,411,423,834,0,0,1,1,1,1,1,0,0,1,0
"4508",17459,244764,24476401,1,16,419,444,863,0,0,1,0,0,1,1,0,0,0,1
"4509",17460,189396,18939602,4,17,384,384,768,1,1,0,1,0,0,0,1,0,1,0
"4510",17461,257905,25790504,5,19,450,489,939,0,1,0,1,0,0,1,0,0,1,0
"4511",17462,244697,24469701,6,10,416,439,855,0,0,1,1,1,1,1,0,0,1,0
"4512",17463,244774,24477405,6,2,451,500,951,1,0,1,0,0,0,1,0,0,1,0
"4513",17464,244799,24479901,10,4,400,434,834,0,0,1,1,1,1,0,0,0,0,1
"4514",17465,244745,24474504,15,9,443,494,937,0,1,0,0,1,1,0,0,0,0,1
"4515",17466,244776,24477605,2,31,402,405,807,0,0,1,1,0,1,1,0,1,0,0
"4516",17467,244831,24483103,2,4,431,494,925,0,1,0,1,0,1,0,0,0,0,1
"4517",17468,244723,24472301,17,3,436,484,920,0,0,1,1,1,1,1,0,0,0,1
"4518",17469,244727,24472704,1,5,434,468,902,0,0,1,0,0,1,0,0,0,0,1
"4519",17470,244745,24474504,15,6,456,536,992,1,0,1,0,1,1,0,0,0,0,1
"4520",17472,244806,24480605,6,35,472,602,1074,0,0,1,0,0,1,1,0,0,1,0
"4521",17474,244755,24475504,1,0,424,500,924,0,0,1,0,0,1,1,0,0,1,0
"4522",17475,244708,24470802,1,21,422,434,856,1,0,1,0,0,1,1,0,1,0,0
"4523",17476,244780,24478001,24,9,472,559,1031,1,0,1,1,1,1,1,0,0,0,1
"4524",17477,230612,23061201,6,4,455,559,1014,1,1,0,1,0,0,0,1,0,0,1
"4525",17479,231616,23161602,9,0,440,576,1016,0,1,0,1,1,0,0,1,1,0,0
"4526",17480,244708,24470803,2,17,411,468,879,0,0,1,1,0,1,1,0,0,1,0
"4527",17482,244796,24479604,3,31,407,463,870,0,0,1,0,0,1,1,0,0,0,1
"4528",17483,244708,24470805,2,0,374,399,773,0,0,1,1,0,1,1,0,0,0,1
"4529",17484,244708,24470805,2,12,413,454,867,0,0,1,1,0,1,1,0,0,0,1
"4530",17485,165199,16519902,3,11,448,500,948,1,1,0,1,0,0,1,0,0,1,0
"4531",17486,244708,24470806,0,22,431,418,849,0,0,1,1,0,1,1,0,0,0,1
"4532",17490,244708,24470806,0,3,408,468,876,0,0,1,1,0,1,1,0,0,0,1
"4533",17491,221571,22157104,21,16,430,468,898,1,1,0,1,0,0,0,1,1,0,0
"4534",17492,244708,24470805,2,4,407,439,846,0,0,1,1,0,1,1,0,0,0,1
"4535",17493,244708,24470806,0,16,414,439,853,0,0,1,1,0,1,1,0,0,0,1
"4536",17494,244755,24475507,3,50,518,602,1120,1,0,1,0,0,1,1,0,1,0,0
"4537",17495,244708,24470805,2,14,403,434,837,0,0,1,1,0,1,1,0,0,0,1
"4538",17497,169229,16922902,11,40,453,478,931,0,1,0,1,0,0,0,0,0,1,0
"4539",17498,244796,24479603,21,28,410,463,873,1,0,1,0,0,1,1,0,1,0,0
"4540",17499,234628,23462802,20,13,468,500,968,0,1,0,1,1,1,0,1,0,0,1
"4541",17500,244755,24475505,24,0,430,484,914,0,0,1,0,0,1,1,0,0,1,0
"4542",17501,244708,24470805,2,4,418,439,857,0,0,1,1,0,1,1,0,0,0,1
"4543",17502,169229,16922907,12,6,448,506,954,1,1,0,1,1,0,0,0,0,0,1
"4544",17507,205490,20549003,12,6,439,478,917,1,0,1,1,0,1,1,0,0,1,0
"4545",17511,244708,24470806,0,15,398,454,852,0,0,1,1,0,1,1,0,0,0,1
"4546",17513,262937,26293703,18,10,465,602,1067,1,1,0,1,1,0,0,0,1,0,0
"4547",17514,244708,24470805,2,9,411,454,865,1,0,1,1,0,1,1,0,0,0,1
"4548",17515,244708,24470805,2,41,398,412,810,0,0,1,1,0,1,1,0,0,0,1
"4549",17516,244708,24470806,0,5,402,459,861,1,0,1,1,0,1,1,0,0,0,1
"4550",17517,244708,24470806,0,0,393,434,827,0,0,1,1,0,1,1,0,0,0,1
"4551",17519,244708,24470806,0,9,403,473,876,1,0,1,1,0,1,1,0,0,0,1
"4552",17520,244708,24470805,2,22,421,449,870,1,0,1,1,0,0,1,0,0,0,1
"4553",17521,244728,24472801,1,17,413,439,852,1,0,1,1,0,1,1,0,1,0,0
"4554",17523,244755,24475505,24,8,433,520,953,0,0,1,0,0,1,1,0,0,1,0
"4555",17526,170295,17029501,19,12,495,528,1023,0,1,0,1,0,0,0,1,0,1,0
"4556",17528,244723,24472304,6,4,403,392,795,0,0,1,1,0,1,1,0,0,0,1
"4557",17530,244818,24481804,9,20,434,489,923,1,0,1,0,0,0,1,0,0,1,0
"4558",17531,244831,24483102,18,17,434,494,928,0,0,1,0,0,1,0,0,0,1,0
"4559",17532,244799,24479901,10,0,408,454,862,0,0,1,1,1,1,0,0,0,0,1
"4560",17533,218562,21856201,14,5,472,528,1000,0,1,0,1,1,1,1,0,1,0,0
"4561",17534,257905,25790501,7,12,450,559,1009,0,1,0,1,1,0,1,0,1,0,0
"4562",17537,169280,16928003,7,0,430,459,889,0,1,0,1,0,0,0,0,0,0,1
"4563",17538,244818,24481801,10,15,403,454,857,1,0,1,0,0,1,1,0,0,1,0
"4564",17539,231616,23161601,12,9,455,602,1057,1,1,0,1,0,1,0,1,0,0,1
"4565",17540,189378,18937804,12,26,424,412,836,0,1,0,1,0,0,0,1,1,0,0
"4566",17541,244774,24477405,6,3,413,418,831,1,0,1,0,0,1,1,0,0,1,0
"4567",17543,244708,24470806,0,3,391,434,825,1,0,1,1,0,1,1,0,0,0,1
"4568",17544,244723,24472302,2,48,418,494,912,1,0,1,0,0,1,1,0,1,0,0
"4569",17545,244839,24483903,20,19,421,463,884,0,0,1,0,0,0,0,0,0,1,0
"4570",17546,244780,24478001,24,6,503,559,1062,0,0,1,1,1,1,1,0,0,0,1
"4571",17547,221571,22157101,3,4,413,444,857,0,0,1,0,0,1,0,1,0,1,0
"4572",17550,244746,24474603,5,1,451,473,924,0,0,1,1,0,1,1,0,1,0,0
"4573",17551,244780,24478003,2,7,458,536,994,0,0,1,1,0,0,1,0,1,0,0
"4574",17552,244736,24473602,0,0,455,513,968,1,0,1,1,0,1,1,0,0,1,0
"4575",17553,218562,21856202,8,3,416,489,905,1,1,0,1,1,0,1,0,0,0,1
"4576",17554,173312,17331203,13,38,510,547,1057,0,1,0,1,0,0,0,1,0,0,1
"4577",17556,244774,24477404,2,0,467,547,1014,0,0,1,1,0,1,1,0,1,0,0
"4578",17557,189396,18939603,12,9,398,454,852,0,1,0,1,0,0,0,1,0,0,1
"4579",17559,221571,22157103,13,3,402,418,820,1,1,0,1,1,0,0,1,0,1,0
"4580",17560,169231,16923103,3,27,398,463,861,0,0,1,0,1,1,1,0,0,1,0
"4581",17561,244839,24483902,21,3,414,528,942,1,0,1,0,0,0,0,0,0,0,1
"4582",17563,244818,24481804,9,12,398,434,832,1,1,0,0,0,1,1,0,0,1,0
"4583",17565,244776,24477601,6,3,422,500,922,1,0,1,1,1,1,1,0,1,0,0
"4584",17566,244774,24477404,2,10,413,449,862,0,0,1,1,0,1,1,0,1,0,0
"4585",17569,205488,20548803,4,14,436,463,899,0,1,0,1,1,0,0,0,1,0,0
"4586",17571,244776,24477604,9,6,433,484,917,0,0,1,0,0,1,1,0,0,1,0
"4587",17572,244736,24473602,0,4,418,423,841,1,0,1,1,0,1,1,0,0,1,0
"4588",17573,244723,24472304,6,6,397,418,815,1,0,1,1,0,1,1,0,0,0,1
"4589",17575,234628,23462803,9,9,402,449,851,1,1,0,1,1,1,0,1,0,0,1
"4590",17576,244755,24475505,24,5,461,536,997,0,0,1,0,0,1,1,0,0,1,0
"4591",17577,173312,17331202,11,0,472,494,966,0,1,0,1,1,0,0,1,0,1,0
"4592",17578,228606,22860601,8,2,436,459,895,1,0,1,1,1,0,0,1,0,0,1
"4593",17579,212522,21252204,17,7,439,506,945,1,1,0,1,1,0,1,0,1,0,0
"4594",17580,244780,24478001,24,3,470,559,1029,1,0,1,1,1,1,1,0,0,0,1
"4595",17582,244806,24480603,0,3,418,463,881,1,0,1,0,0,1,1,0,0,1,0
"4596",17584,244806,24480603,0,7,421,449,870,1,0,1,0,0,1,1,0,0,1,0
"4597",17585,244755,24475501,11,4,431,484,915,0,0,1,1,0,1,1,0,0,1,0
"4598",17586,244831,24483103,2,22,424,473,897,0,0,1,1,0,1,0,0,0,0,1
"4599",17587,244746,24474603,5,0,465,528,993,0,0,1,1,0,0,1,0,1,0,0
"4600",17588,212522,21252205,4,8,453,489,942,0,1,0,1,1,0,1,0,0,1,0
"4601",17589,244708,24470806,0,0,416,439,855,1,0,1,1,0,1,1,0,0,0,1
"4602",17590,244708,24470804,3,12,395,418,813,0,0,1,0,0,1,1,0,0,1,0
"4603",17591,180344,18034401,5,14,436,520,956,1,1,0,1,0,0,1,0,0,1,0
"4604",17592,244839,24483904,0,0,497,576,1073,1,0,1,1,0,1,0,0,1,0,0
"4605",17593,244780,24478001,24,44,407,449,856,1,0,1,1,1,1,1,0,0,0,1
"4606",17595,228606,22860602,13,11,437,484,921,1,1,0,1,0,0,0,1,0,1,0
"4607",17596,244746,24474601,17,11,434,478,912,1,0,1,1,1,1,1,0,0,0,1
"4608",17597,257899,25789903,8,30,421,463,884,0,1,0,1,0,0,0,1,1,0,0
"4609",17598,189378,18937804,12,14,393,412,805,1,1,0,1,0,0,0,1,1,0,0
"4610",17600,244806,24480602,20,4,483,500,983,1,0,1,0,0,1,1,0,0,0,1
"4611",17602,244727,24472702,4,15,425,468,893,0,0,1,1,0,1,0,0,0,1,0
"4612",17605,201449,20144906,7,7,434,473,907,0,1,0,1,0,1,0,1,1,0,0
"4613",17606,173312,17331201,11,2,492,536,1028,1,1,0,1,0,0,0,1,1,0,0
"4614",17607,215533,21553306,0,20,414,418,832,0,1,0,1,0,1,0,1,0,1,0
"4615",17608,244831,24483102,18,24,402,439,841,1,1,0,0,0,0,0,0,0,1,0
"4616",17609,234628,23462802,20,13,419,489,908,1,1,0,1,1,1,0,1,0,0,1
"4617",17610,205492,20549203,24,8,430,494,924,0,0,1,1,1,1,0,0,0,1,0
"4618",17611,169229,16922905,10,9,442,484,926,0,1,0,0,0,0,0,0,1,0,0
"4619",17612,244723,24472301,17,1,418,434,852,0,0,1,1,1,1,1,0,0,0,1
"4620",17613,180344,18034402,0,17,455,506,961,1,0,1,1,0,1,1,0,0,0,1
"4621",17614,257905,25790502,14,3,468,494,962,1,1,0,1,0,0,1,0,1,0,0
"4622",17615,209510,20951002,3,4,419,484,903,0,1,0,1,0,0,0,1,0,0,1
"4623",17616,169280,16928001,12,5,445,473,918,0,1,0,1,1,0,0,0,1,0,0
"4624",17620,244708,24470806,0,1,405,434,839,0,0,1,1,0,1,1,0,0,0,1
"4625",17621,244806,24480607,11,10,437,459,896,1,0,1,1,0,1,1,0,1,0,0
"4626",17622,244755,24475501,11,0,428,500,928,1,0,1,1,0,1,1,0,0,1,0
"4627",17623,215533,21553301,3,9,382,434,816,0,1,0,1,0,1,0,1,0,0,1
"4628",17625,244799,24479901,10,14,430,468,898,0,0,1,1,1,1,0,0,0,0,1
"4629",17626,261927,26192702,13,45,442,576,1018,0,1,0,1,1,0,0,1,0,1,0
"4630",17627,128076,12807603,7,15,397,449,846,1,1,0,1,0,0,0,0,0,0,1
"4631",17628,244796,24479601,12,7,431,478,909,0,0,1,1,1,1,1,0,1,0,0
"4632",17629,130085,13008502,7,11,410,489,899,1,1,0,1,1,0,0,0,1,0,0
"4633",17630,128076,12807602,8,14,433,506,939,0,1,0,1,0,1,0,0,0,1,0
"4634",17631,205490,20549002,11,3,390,399,789,1,0,1,1,0,1,1,0,0,0,1
"4635",17633,244801,24480101,0,6,398,399,797,1,0,1,1,0,1,0,0,0,1,0
"4636",17634,130085,13008501,22,2,418,494,912,1,1,0,1,1,0,0,0,0,1,0
"4637",17636,244831,24483103,2,0,422,449,871,0,1,0,1,0,1,0,0,0,0,1
"4638",17641,244708,24470806,0,14,410,454,864,1,0,1,1,0,1,1,0,0,0,1
"4639",17642,244708,24470805,2,5,410,418,828,1,0,1,1,0,1,1,0,0,0,1
"4640",17643,201449,20144901,4,7,483,528,1011,0,1,0,1,1,0,0,1,1,0,0
"4641",17645,244708,24470806,0,3,427,489,916,0,0,1,1,0,1,1,0,0,0,1
"4642",17647,203457,20345701,12,5,431,473,904,0,1,0,1,1,0,0,1,0,1,0
"4643",17649,257899,25789902,13,8,411,468,879,1,1,0,1,1,0,0,1,1,0,0
"4644",17650,234628,23462802,20,2,439,489,928,0,1,0,1,1,0,0,1,0,0,1
"4645",17652,244708,24470805,2,6,425,444,869,0,0,1,1,0,1,1,0,0,0,1
"4646",17653,244708,24470805,2,10,398,459,857,1,0,1,1,0,1,1,0,0,0,1
"4647",17655,205489,20548904,10,3,448,473,921,1,1,0,1,0,0,0,0,1,0,0
"4648",17656,205489,20548902,14,5,445,484,929,1,1,0,1,0,0,0,0,0,1,0
"4649",17657,205491,20549101,0,2,422,449,871,0,1,0,1,0,1,0,0,1,0,0
"4650",17658,205490,20549003,12,7,450,463,913,0,0,1,1,0,0,1,0,0,1,0
"4651",17659,128079,12807901,8,11,400,439,839,0,1,0,1,0,0,0,1,0,1,0
"4652",17660,212522,21252204,17,25,465,513,978,1,1,0,1,1,0,1,0,1,0,0
"4653",17661,203452,20345204,5,16,439,473,912,1,1,0,1,0,0,0,1,0,0,1
"4654",17662,166203,16620302,13,2,437,500,937,0,1,0,1,1,0,1,0,0,1,0
"4655",17663,244708,24470805,2,7,402,423,825,0,0,1,1,0,1,1,0,0,0,1
"4656",17666,166203,16620301,11,24,408,478,886,0,1,0,1,0,1,1,0,1,0,0
"4657",17673,244727,24472703,12,2,408,439,847,1,0,1,0,0,1,0,0,0,0,1
"4658",17677,259915,25991502,15,NA,480,528,1008,0,1,0,1,0,0,0,1,0,0,1
"4659",17678,244745,24474501,5,NA,421,478,899,1,1,0,0,0,0,0,0,0,0,1
"4660",17679,244745,24474501,5,2,402,444,846,1,1,0,0,0,0,0,0,0,0,1
"4661",17681,244727,24472702,4,5,390,473,863,1,0,1,1,0,1,0,0,0,1,0
"4662",17687,244745,24474501,5,NA,419,489,908,0,0,1,0,0,0,0,0,0,0,1
"4663",17689,244796,24479602,11,7,410,444,854,0,0,1,0,1,1,1,0,0,1,0
"4664",17691,244796,24479602,11,6,440,489,929,0,0,1,0,1,0,1,0,0,1,0
"4665",17693,244776,24477603,5,17,413,444,857,0,0,1,0,0,1,1,0,0,0,1
"4666",17694,180344,18034402,0,17,425,468,893,0,0,1,1,0,1,1,0,0,0,1
"4667",17695,244728,24472801,1,10,402,384,786,0,0,1,1,0,0,1,0,1,0,0
"4668",17698,244799,24479902,13,5,433,468,901,0,0,1,1,0,1,0,0,1,0,0
"4669",17699,234628,23462801,9,11,451,500,951,1,0,1,1,0,1,0,1,1,0,0
"4670",17702,208503,20850302,8,15,416,463,879,0,1,0,1,1,1,0,1,1,0,0
"4671",17703,208503,20850301,8,22,384,405,789,0,1,0,1,1,1,0,1,0,1,0
"4672",17708,244796,24479604,3,6,421,468,889,0,0,1,0,0,1,1,0,0,0,1
"4673",17709,169280,16928001,12,11,460,494,954,0,1,0,1,1,0,0,0,1,0,0
"4674",17715,259915,25991502,15,29,403,459,862,1,1,0,1,0,0,0,1,0,0,1
"4675",17718,170295,17029504,1,1,418,463,881,1,1,0,1,0,1,0,1,1,0,0
"4676",17719,244708,24470805,2,7,442,506,948,1,0,1,1,0,1,1,0,0,0,1
"4677",17722,262937,26293702,15,2,437,528,965,0,1,0,1,1,0,0,0,0,1,0
"4678",17723,262937,26293702,15,15,497,559,1056,0,1,0,1,1,0,0,0,0,1,0
"4679",17724,262937,26293701,16,13,455,559,1014,0,1,0,1,0,0,0,0,0,0,1
"4680",17725,262937,26293701,16,9,455,489,944,0,1,0,1,0,0,0,0,0,0,1
"4681",17726,221574,22157401,1,8,403,434,837,1,0,1,1,0,1,0,1,1,0,0
